Domain;Kingdom;Filum;Class;Organism;Organism Full Name;Year;Source
Prokaryotes;Bacteria;Chloroflexi;Chloroflexus;cag;Chloroflexus aggregans;2009;GenBank
Prokaryotes;Bacteria;Chloroflexi;Herpetosiphon;hau;Herpetosiphon aurantiacus;2007;GenBank
Prokaryotes;Bacteria;Chloroflexi;Thermomicrobium;tro;Thermomicrobium roseum;2009;GenBank
Prokaryotes;Bacteria;Chloroflexi;Sphaerobacterineae;sti;Sphaerobacter thermophilus;2009;GenBank
Prokaryotes;Bacteria;Chloroflexi;Anaerolinea;atm;Anaerolinea thermophila;2011;GenBank
Prokaryotes;Bacteria;Chloroflexi;Brevefilum;abat;Brevefilum fermentans;2017;GenBank
Prokaryotes;Bacteria;Chloroflexi;Pelolinea;psub;Pelolinea submarina;2019;GenBank
Prokaryotes;Bacteria;Chloroflexi;unclassified Anaerolineaceae;abao;Anaerolineaceae bacterium oral taxon 439;2016;GenBank
Prokaryotes;Bacteria;Chloroflexi;Caldilinea;cap;Caldilinea aerophila;2012;GenBank
Prokaryotes;Bacteria;Chloroflexi;Promineofilum;pbf;Candidatus Promineofilum breve;2018;GenBank
Prokaryotes;Bacteria;Chloroflexi;unclassified Ktedonobacterales;kbs;Ktedonobacterales bacterium SCAWS-G2;2019;GenBank
Prokaryotes;Bacteria;Chloroflexi;Tepidiforma;tbh;Tepidiforma bonchosmolovskayae;2019;GenBank
Prokaryotes;Bacteria;Chloroflexi;Thermoflexus;thug;Thermoflexus hugenholtzii;2021;GenBank
Prokaryotes;Bacteria;Chloroflexi;Thermobaculum;ttr;Thermobaculum terrenum;2009;GenBank
Prokaryotes;Bacteria;Deinococcus-Thermus;Deinococcus;dra;Deinococcus radiodurans;1999;RefSeq
Prokaryotes;Bacteria;Deinococcus-Thermus;Deinococcus;dge;Deinococcus geothermalis;2006;GenBank
Prokaryotes;Bacteria;Deinococcus-Thermus;Deinococcus;ddr;Deinococcus deserti;2009;GenBank
Prokaryotes;Bacteria;Deinococcus-Thermus;Deinococcus;dmr;Deinococcus maricopensis;2011;GenBank
Prokaryotes;Bacteria;Deinococcus-Thermus;Deinococcus;dpt;Deinococcus proteolyticus;2011;GenBank
Prokaryotes;Bacteria;Deinococcus-Thermus;Deinococcus;dgo;Deinococcus gobiensis;2012;GenBank
Prokaryotes;Bacteria;Deinococcus-Thermus;Deinococcus;dpd;Deinococcus peraridilitoris;2012;GenBank
Prokaryotes;Bacteria;Deinococcus-Thermus;Deinococcus;dsw;Deinococcus swuensis;2015;GenBank
Prokaryotes;Bacteria;Deinococcus-Thermus;Deinococcus;dch;Deinococcus soli;2016;GenBank
Prokaryotes;Bacteria;Deinococcus-Thermus;Deinococcus;dab;Deinococcus actinosclerus;2016;GenBank
Prokaryotes;Bacteria;Deinococcus-Thermus;Deinococcus;dpu;Deinococcus puniceus;2016;GenBank
Prokaryotes;Bacteria;Deinococcus-Thermus;Deinococcus;dez;Deinococcus irradiatisoli;2018;GenBank
Prokaryotes;Bacteria;Deinococcus-Thermus;Deinococcus;dwu;Deinococcus wulumuqiensis;2018;GenBank
Prokaryotes;Bacteria;Deinococcus-Thermus;Deinococcus;dfc;Deinococcus ficus;2018;GenBank
Prokaryotes;Bacteria;Deinococcus-Thermus;Deinococcus;dein;Deinococcus sp. AJ005;2019;GenBank
Prokaryotes;Bacteria;Deinococcus-Thermus;Deinococcus;dga;Deinococcus grandis;2020;GenBank
Prokaryotes;Bacteria;Deinococcus-Thermus;Truepera;tra;Truepera radiovictrix;2010;GenBank
Prokaryotes;Bacteria;Deinococcus-Thermus;Thermus;tth;Thermus thermophilus HB27;2004;GenBank
Prokaryotes;Bacteria;Deinococcus-Thermus;Thermus;ttj;Thermus thermophilus HB8;2004;RefSeq
Prokaryotes;Bacteria;Deinococcus-Thermus;Thermus;tts;Thermus thermophilus SG0.5JP17-16;2012;GenBank
Prokaryotes;Bacteria;Deinococcus-Thermus;Thermus;ttl;Thermus thermophilus JL-18;2012;GenBank
Prokaryotes;Bacteria;Deinococcus-Thermus;Thermus;tsc;Thermus scotoductus;2011;GenBank
Prokaryotes;Bacteria;Deinococcus-Thermus;Thermus;thc;Thermus sp. CCB_US3_UF1;2012;GenBank
Prokaryotes;Bacteria;Deinococcus-Thermus;Thermus;tos;Thermus oshimai;2012;GenBank
Prokaryotes;Bacteria;Deinococcus-Thermus;Thermus;taq;Thermus aquaticus;2016;GenBank
Prokaryotes;Bacteria;Deinococcus-Thermus;Thermus;tpar;Thermus parvatiensis;2016;GenBank
Prokaryotes;Bacteria;Deinococcus-Thermus;Thermus;tbc;Thermus brockianus;2017;GenBank
Prokaryotes;Bacteria;Deinococcus-Thermus;Meiothermus;mrb;Meiothermus ruber DSM 1279;2010;GenBank
Prokaryotes;Bacteria;Deinococcus-Thermus;Meiothermus;mre;Meiothermus ruber DSM 1279;2013;GenBank
Prokaryotes;Bacteria;Deinococcus-Thermus;Meiothermus;msv;Meiothermus silvanus;2010;GenBank
Prokaryotes;Bacteria;Deinococcus-Thermus;Meiothermus;mtai;Meiothermus taiwanensis;2018;GenBank
Prokaryotes;Bacteria;Deinococcus-Thermus;Oceanithermus;opr;Oceanithermus profundus;2010;GenBank
Prokaryotes;Bacteria;Deinococcus-Thermus;Marinithermus;mhd;Marinithermus hydrothermalis;2011;GenBank
Prokaryotes;Bacteria;Other Terrabacteria group;Chthonomonas;ccz;Chthonomonas calidirosea;2013;GenBank
Prokaryotes;Bacteria;Other Terrabacteria group;Fimbriimonas;fgi;Fimbriimonas ginsengisoli;2014;GenBank
Prokaryotes;Bacteria;Other Terrabacteria group;Nitrosymbiomonas;npy;Candidatus Nitrosymbiomonas proteolyticus;2021;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;ctr;Chlamydia trachomatis D/UW-3/CX;1998;RefSeq
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;ctd;Chlamydia trachomatis D-EC;2012;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;ctf;Chlamydia trachomatis D-LC;2012;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;ctrd;Chlamydia trachomatis D/SotonD1;2013;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;ctro;Chlamydia trachomatis D/SotonD5;2013;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;ctrt;Chlamydia trachomatis D/SotonD6;2013;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;cta;Chlamydia trachomatis A/HAR-13;2005;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;cty;Chlamydia trachomatis A2497;2012;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;cra;Chlamydia trachomatis A2497;2012;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;ctrq;Chlamydia trachomatis A/363;2013;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;ctrx;Chlamydia trachomatis A/5291;2013;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;ctrz;Chlamydia trachomatis A/7249;2013;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;ctrp;Chlamydia trachomatis L1/1322/p2;2013;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;ctlj;Chlamydia trachomatis L1/115;2013;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;ctlx;Chlamydia trachomatis L1/224;2013;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;ctll;Chlamydia trachomatis L1/440/LN;2013;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;ctb;Chlamydia trachomatis 434/Bu;2008;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;ctrr;Chlamydia trachomatis L2/25667R;2013;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;ctlf;Chlamydia trachomatis L2/434/Bu(f);2013;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;ctli;Chlamydia trachomatis L2/434/Bu(i);2013;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;ctl;Chlamydia trachomatis L2b/UCH-1/proctitis;2008;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;ctru;Chlamydia trachomatis L2b/UCH-2;2013;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;ctrl;Chlamydia trachomatis L2b/LST;2013;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;ctrv;Chlamydia trachomatis L2b/CV204;2013;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;ctrm;Chlamydia trachomatis L2b/Ams1;2013;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;ctla;Chlamydia trachomatis L2b/Ams2;2013;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;ctlm;Chlamydia trachomatis L2b/Ams3;2013;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;ctls;Chlamydia trachomatis L2b/Ams4;2013;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;ctlz;Chlamydia trachomatis L2b/Ams5;2013;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;ctlc;Chlamydia trachomatis L2b/Canada1;2013;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;ctln;Chlamydia trachomatis L2b/Canada2;2013;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;ctlb;Chlamydia trachomatis L2b/795;2013;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;ctlq;Chlamydia trachomatis L2b/8200/07;2013;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;cto;Chlamydia trachomatis L2c;2011;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;ctrn;Chlamydia trachomatis L3/404/LN;2013;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;ctj;Chlamydia trachomatis B/Jali20/OT;2009;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;ctz;Chlamydia trachomatis B/TZ1A828/OT;2010;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;ctg;Chlamydia trachomatis E/11023;2012;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;ctk;Chlamydia trachomatis E/150;2012;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;csw;Chlamydia trachomatis Sweden2;2012;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;ces;Chlamydia trachomatis E/SW3;2012;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;ctrb;Chlamydia trachomatis E/Bour;2013;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;ctre;Chlamydia trachomatis E/SotonE4;2013;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;ctrs;Chlamydia trachomatis E/SotonE8;2013;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;ctec;Chlamydia trachomatis E/C599;2014;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;cfs;Chlamydia trachomatis F/SW4;2012;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;cfw;Chlamydia trachomatis F/SW5;2012;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;ctfw;Chlamydia trachomatis F/SWFPminus;2014;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;ctrf;Chlamydia trachomatis F/SotonF3;2013;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;ctch;Chlamydia trachomatis F/11-96;2013;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;ctn;Chlamydia trachomatis G/11074;2012;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;ctq;Chlamydia trachomatis G/11222;2012;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;ctv;Chlamydia trachomatis G/9301;2012;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;ctw;Chlamydia trachomatis G/9768;2012;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;ctrg;Chlamydia trachomatis G/SotonG1;2013;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;ctri;Chlamydia trachomatis IU824;2013;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;ctra;Chlamydia trachomatis IU888;2013;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;ctrh;Chlamydia trachomatis Ia/SotonIa1;2013;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;ctrj;Chlamydia trachomatis Ia/SotonIa3;2013;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;ctrk;Chlamydia trachomatis K/SotonK1;2013;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;ctjt;Chlamydia trachomatis J/6276tet1;2013;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;ctcf;Chlamydia trachomatis RC-F/69;2013;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;ctfs;Chlamydia trachomatis RC-F(s)/342;2013;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;cthf;Chlamydia trachomatis RC-F(s)/852;2013;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;ctcj;Chlamydia trachomatis RC-J/943;2013;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;cthj;Chlamydia trachomatis RC-J/953;2013;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;ctmj;Chlamydia trachomatis RC-J/966;2013;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;cttj;Chlamydia trachomatis RC-J/971;2013;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;ctjs;Chlamydia trachomatis RC-J(s)/122;2013;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;ctrc;Chlamydia trachomatis RC-L2/55;2013;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;ctrw;Chlamydia trachomatis RC-L2(s)/3;2013;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;ctry;Chlamydia trachomatis RC-L2(s)/46;2013;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;ctct;Chlamydia trachomatis C/TW-3;2013;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;cmu;Chlamydia muridarum Nigg;2000;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;cmur;Chlamydia muridarum Nigg CM972;2015;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;cmn;Chlamydia muridarum Nigg 2 MCR;2014;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;cmm;Chlamydia muridarum Nigg3 clone G0.1.1;2014;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;cmg;Chlamydia muridarum Nigg3 clone G28.38.1;2014;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;cmx;Chlamydia muridarum Nigg3;2014;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;cmz;Chlamydia muridarum Nigg3 CMUT3-5;2015;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;cpn;Chlamydia pneumoniae CWL029;1999;RefSeq
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;cpa;Chlamydia pneumoniae AR39;2000;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;cpj;Chlamydia pneumoniae J138;2000;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;cpt;Chlamydia pneumoniae TW-183;2003;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;clp;Chlamydia pneumoniae LPCoLN;2012;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;cpm;Chlamydia pecorum E58;2011;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;cpec;Chlamydia pecorum P787;2013;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;cpeo;Chlamydia pecorum PV3056/3;2013;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;cper;Chlamydia pecorum W73;2013;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;chp;Chlamydia psittaci 6BC;2011;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;chb;Chlamydia psittaci 6BC;2012;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;chs;Chlamydia psittaci 01DC11;2012;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;chi;Chlamydia psittaci 02DC15;2012;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;cht;Chlamydia psittaci 08DC60;2012;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;chc;Chlamydia psittaci C19/98;2012;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;chr;Chlamydia psittaci RD1;2012;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;cpsc;Chlamydia psittaci CP3;2012;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;cpsn;Chlamydia psittaci NJ1;2012;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;cpsb;Chlamydia psittaci 84/55;2012;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;cpsg;Chlamydia psittaci GR9;2012;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;cpsm;Chlamydia psittaci M56;2012;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;cpsi;Chlamydia psittaci MN;2012;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;cpsv;Chlamydia psittaci VS225;2012;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;cpsw;Chlamydia psittaci WC;2012;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;cpst;Chlamydia psittaci WS/RT/E30;2012;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;cpsd;Chlamydia psittaci 01DC12;2012;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;cpsa;Chlamydia psittaci Mat116;2013;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;cav;Chlamydia avium;2014;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;cca;Chlamydia caviae;2003;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;cab;Chlamydia abortus S26/3;2005;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;cabo;Chlamydia abortus AB7;2015;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;cfe;Chlamydia felis Fe/C-56;2006;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;cgz;Chlamydia gallinacea;2016;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;chla;Chlamydia sp. S15-834C;2018;GenBank
Prokaryotes;Bacteria;Chlamydiae;Chlamydia;csui;Chlamydia suis;2021;GenBank
Prokaryotes;Bacteria;Chlamydiae;Protochlamydia;pcu;Candidatus Protochlamydia amoebophila;2004;GenBank
Prokaryotes;Bacteria;Chlamydiae;Protochlamydia;pnl;Candidatus Protochlamydia naegleriophila;2016;GenBank
Prokaryotes;Bacteria;Chlamydiae;Parachlamydia;puv;Parachlamydia acanthamoebae;2011;GenBank
Prokaryotes;Bacteria;Chlamydiae;Neochlamydia;ney;Neochlamydia sp. S13;2019;GenBank
Prokaryotes;Bacteria;Chlamydiae;Waddlia;wch;Waddlia chondrophila;2010;GenBank
Prokaryotes;Bacteria;Chlamydiae;Simkania;sng;Simkania negevensis;2011;GenBank
Prokaryotes;Bacteria;Verrucomicrobia;Opitutus;ote;Opitutus terrae;2008;GenBank
Prokaryotes;Bacteria;Verrucomicrobia;Lacunisphaera;obg;Lacunisphaera limnophila;2016;GenBank
Prokaryotes;Bacteria;Verrucomicrobia;Nibricoccus;vbh;Nibricoccus aquaticus HZ-65;2018;GenBank
Prokaryotes;Bacteria;Verrucomicrobia;unclassified Opitutaceae;obt;Opitutaceae bacterium TAV5;2015;GenBank
Prokaryotes;Bacteria;Verrucomicrobia;Coraliomargarita;caa;Coraliomargarita akajimensis;2010;GenBank
Prokaryotes;Bacteria;Verrucomicrobia;Akkermansia;amu;Akkermansia muciniphila;2008;GenBank
Prokaryotes;Bacteria;Verrucomicrobia;Akkermansia;agl;Akkermansia glycaniphila;2016;GenBank
Prokaryotes;Bacteria;Verrucomicrobia;Roseimicrobium;roo;Roseimicrobium sp. ORNL1;2020;GenBank
Prokaryotes;Bacteria;Verrucomicrobia;Luteolibacter;luo;Luteolibacter luteus;2020;GenBank
Prokaryotes;Bacteria;Verrucomicrobia;Xiphinematobacter;xii;Candidatus Xiphinematobacter sp. Idaho Grape;2016;GenBank
Prokaryotes;Bacteria;Verrucomicrobia;Methylacidiphilum;min;Methylacidiphilum infernorum;2008;GenBank
Prokaryotes;Bacteria;Verrucomicrobia;Methylacidiphilum;mkc;Methylacidiphilum kamchatkense;2019;GenBank
Prokaryotes;Bacteria;Verrucomicrobia;Methylacidimicrobium;meap;Methylacidimicrobium sp. AP8;2020;GenBank
Prokaryotes;Bacteria;Verrucomicrobia;Pinguicoccus;psup;Candidatus Pinguicoccus supinus;2020;GenBank
Prokaryotes;Bacteria;Verrucomicrobia;unclassified Verrucomicrobia;vba;Verrucomicrobia bacterium IMCC26134;2015;GenBank
Prokaryotes;Bacteria;Verrucomicrobia;unclassified Verrucomicrobia;vbs;Verrucomicrobia bacterium S94;2019;GenBank
Prokaryotes;Bacteria;Planctomycetes;Rhodopirellula;rba;Rhodopirellula baltica;2003;RefSeq
Prokaryotes;Bacteria;Planctomycetes;Pirellula;psl;Pirellula staleyi;2010;GenBank
Prokaryotes;Bacteria;Planctomycetes;Pirellula;pir;Pirellula sp. SH-Sr6A;2016;GenBank
Prokaryotes;Bacteria;Planctomycetes;Roseimaritima;rul;Roseimaritima ulvae;2019;GenBank
Prokaryotes;Bacteria;Planctomycetes;Mariniblastus;mff;Mariniblastus fucicola;2019;GenBank
Prokaryotes;Bacteria;Planctomycetes;Rosistilla;rol;Rosistilla oblonga;2020;GenBank
Prokaryotes;Bacteria;Planctomycetes;Aureliella;ahel;Aureliella helgolandensis;2020;GenBank
Prokaryotes;Bacteria;Planctomycetes;Lignipirellula;lcre;Lignipirellula cremea;2020;GenBank
Prokaryotes;Bacteria;Planctomycetes;Anatilimnocola;aagg;Anatilimnocola aggregata;2021;GenBank
Prokaryotes;Bacteria;Planctomycetes;Bremerella;bvo;Bremerella volcania;2020;GenBank
Prokaryotes;Bacteria;Planctomycetes;Thermogutta;ttf;Thermogutta terrifontis;2017;GenBank
Prokaryotes;Bacteria;Planctomycetes;Lacipirellula;lpav;Lacipirellula parvula;2020;GenBank
Prokaryotes;Bacteria;Planctomycetes;Aeoliella;amuc;Aeoliella mucimassa;2020;GenBank
Prokaryotes;Bacteria;Planctomycetes;Pirellulimonas;pnd;Pirellulimonas nuda;2020;GenBank
Prokaryotes;Bacteria;Planctomycetes;Planctopirus;plm;Planctopirus limnophila;2010;GenBank
Prokaryotes;Bacteria;Planctomycetes;Planctopirus;peh;Planctopirus ephydatiae;2019;GenBank
Prokaryotes;Bacteria;Planctomycetes;Rubinisphaera;pbs;Rubinisphaera brasiliensis;2011;GenBank
Prokaryotes;Bacteria;Planctomycetes;Planctomyces;pls;Planctomyces sp. SH-PL14;2016;GenBank
Prokaryotes;Bacteria;Planctomycetes;Planctomyces;plh;Planctomyces sp. SH-PL62;2016;GenBank
Prokaryotes;Bacteria;Planctomycetes;Fuerstia;fmr;Fuerstia marisgermanicae;2017;GenBank
Prokaryotes;Bacteria;Planctomycetes;Gimesia;gmr;Gimesia maris;2019;GenBank
Prokaryotes;Bacteria;Planctomycetes;Gimesia;gim;Gimesia benthica;2019;GenBank
Prokaryotes;Bacteria;Planctomycetes;Gimesia;gpn;Gimesia panareensis;2021;GenBank
Prokaryotes;Bacteria;Planctomycetes;Maioricimonas;mri;Maioricimonas rarisocia;2020;GenBank
Prokaryotes;Bacteria;Planctomycetes;Symmachiella;sdyn;Symmachiella dynata;2020;GenBank
Prokaryotes;Bacteria;Planctomycetes;Polystyrenella;plon;Polystyrenella longa;2020;GenBank
Prokaryotes;Bacteria;Planctomycetes;Gemmata;ges;Gemmata sp. SH-PL17;2016;GenBank
Prokaryotes;Bacteria;Planctomycetes;Gemmata;gog;Gemmata obscuriglobus;2018;GenBank
Prokaryotes;Bacteria;Planctomycetes;Gemmata;gms;Gemmata massiliana;2020;GenBank
Prokaryotes;Bacteria;Planctomycetes;Tuwongella;tim;Tuwongella immobilis;2020;GenBank
Prokaryotes;Bacteria;Planctomycetes;Limnoglobus;lrs;Limnoglobus roseus;2020;GenBank
Prokaryotes;Bacteria;Planctomycetes;Frigoriglobus;ftj;Frigoriglobus tundricola;2020;GenBank
Prokaryotes;Bacteria;Planctomycetes;Urbifossiella;uli;Urbifossiella limnaea;2021;GenBank
Prokaryotes;Bacteria;Planctomycetes;Telmatocola;tsph;Telmatocola sphagniphila;2021;GenBank
Prokaryotes;Bacteria;Planctomycetes;Isosphaera;ipa;Isosphaera pallida;2011;GenBank
Prokaryotes;Bacteria;Planctomycetes;Singulisphaera;saci;Singulisphaera acidiphila;2012;GenBank
Prokaryotes;Bacteria;Planctomycetes;Paludisphaera;pbor;Paludisphaera borealis;2017;GenBank
Prokaryotes;Bacteria;Planctomycetes;Aquisphaera;agv;Aquisphaera giovannonii;2019;GenBank
Prokaryotes;Bacteria;Planctomycetes;Kuenenia;kst;Candidatus Kuenenia stuttgartiensis;2018;GenBank
Prokaryotes;Bacteria;Planctomycetes;Brocadia;broc;Candidatus Brocadia sp. Ega_18-Q3-R5-49_MAXAC.112v2;2021;GenBank
Prokaryotes;Bacteria;Planctomycetes;Phycisphaera;phm;Phycisphaera mikurensis;2012;GenBank
Prokaryotes;Bacteria;Planctomycetes;Poriferisphaera;pcor;Poriferisphaera corsica;2021;GenBank
Prokaryotes;Bacteria;Planctomycetes;Sedimentisphaera;pbu;Sedimentisphaera cyanobacteriorum L21-RPul-D3;2017;GenBank
Prokaryotes;Bacteria;Planctomycetes;Sedimentisphaera;pbp;Sedimentisphaera salicampi;2018;GenBank
Prokaryotes;Bacteria;Planctomycetes;Limihaloglobus;pbas;Limihaloglobus sulfuriphilus;2017;GenBank
Prokaryotes;Bacteria;Planctomycetes;Anaerohalosphaera;alus;Anaerohalosphaera lusitana;2019;GenBank
Prokaryotes;Bacteria;Planctomycetes;Humisphaera;hbs;Humisphaera borealis;2021;GenBank
Prokaryotes;Bacteria;Kiritimatiellaeota;Kiritimatiella;vbl;Kiritimatiella glycovorans;2016;GenBank
Prokaryotes;Bacteria;Lentisphaerae;unclassified Victivallales;vbc;Victivallales bacterium CCUG 44730;2018;GenBank
Prokaryotes;Bacteria;Omnitrophica;Vampirococcus;vai;Candidatus Vampirococcus archaeovorus;2019;GenBank
Prokaryotes;Bacteria;Spirochaetes;Borreliella;bbu;Borreliella burgdorferi B31;1997;GenBank
Prokaryotes;Bacteria;Spirochaetes;Borreliella;bbz;Borreliella burgdorferi ZS7;2008;GenBank
Prokaryotes;Bacteria;Spirochaetes;Borreliella;bbn;Borreliella burgdorferi N40;2012;GenBank
Prokaryotes;Bacteria;Spirochaetes;Borreliella;bbj;Borreliella burgdorferi JD1;2012;GenBank
Prokaryotes;Bacteria;Spirochaetes;Borreliella;bbur;Borreliella burgdorferi CA382;2013;GenBank
Prokaryotes;Bacteria;Spirochaetes;Borreliella;bga;Borreliella bavariensis;2004;GenBank
